epoch,train_loss,selection_split,selection_acc,selection_auc,selection_auprc,selection_f1,selection_precision,selection_recall,selection_specificity,selection_threshold,best_so_far,best_epoch_so_far,elapsed_sec
1,0.6787889380844272,valid,0.5062830687830688,0.6102298398545447,0.535198386938331,0.6343374969385256,0.4787430683918669,0.9397677793904209,0.1433778857837181,0.42500000000000004,1,1,9.410868644714355
2,0.6182502045923349,valid,0.6802248677248677,0.7855380594553891,0.7578393665043562,0.7088226437819933,0.6057642820380854,0.8541364296081277,0.534629404617254,0.5,1,2,7.542135238647461
3,0.5196631131123524,valid,0.7166005291005291,0.7898185688311552,0.7000801588209906,0.7285397529299968,0.6464305789769533,0.8345428156748912,0.6178614823815309,0.775,1,3,7.056988000869751
4,0.4812847911095133,valid,0.7552910052910053,0.8414809530779636,0.8125639333932365,0.7572178477690289,0.6910179640718563,0.8374455732946299,0.6865127582017011,0.6,1,4,6.940921306610107
5,0.4671212532082383,valid,0.7681878306878307,0.8456314026879606,0.8152943376286342,0.7590237194912342,0.721097322011757,0.8011611030478955,0.7405832320777643,0.17500000000000002,1,5,6.519511461257935
6,0.4639066080657803,valid,0.7691798941798942,0.8486417351648099,0.8236423802466131,0.759641873278237,0.7228047182175622,0.8004354136429608,0.7430133657351154,0.35,1,6,6.6643126010894775
7,0.4541579874194398,valid,0.7652116402116402,0.8357155579696216,0.8134738713644276,0.7533009034051424,0.7226666666666667,0.7866473149492017,0.74726609963548,0.225,0,6,6.055126667022705
8,0.4375197723203776,valid,0.7847222222222222,0.8600367341684199,0.8358984798276152,0.7710165318325712,0.7481228668941979,0.795355587808418,0.775820170109356,0.15000000000000002,1,8,6.706343173980713
9,0.4281753155649925,valid,0.7648809523809523,0.843922108749363,0.8125558242354748,0.7603640040444893,0.7098804279421019,0.818577648766328,0.7199270959902795,0.4,0,8,7.056176662445068
10,0.42057848645716295,valid,0.7996031746031746,0.8726512088063247,0.838459428742053,0.792323509252913,0.7506493506493507,0.8388969521044993,0.7667071688942891,0.45000000000000007,1,10,7.54137110710144
11,0.4031219014099666,valid,0.7791005291005291,0.857264918075574,0.833392246910468,0.7744767049291019,0.7241161616161617,0.8323657474600871,0.7345078979343864,0.30000000000000004,0,10,6.953728437423706
12,0.40535952667800745,valid,0.7962962962962963,0.8720163407971474,0.8443458205241193,0.7858136300417247,0.7543391188251002,0.8200290275761973,0.7764277035236938,0.225,0,10,7.034552574157715
13,0.39920316849436077,valid,0.8005952380952381,0.8676256112808991,0.8316818719880879,0.792283844299001,0.7540983606557377,0.8345428156748912,0.7721749696233293,0.45000000000000007,0,10,6.841662883758545
14,0.3907889565642999,valid,0.8065476190476191,0.8755323632785289,0.8485251296215789,0.7965217391304348,0.7648630594522378,0.8309143686502177,0.7861482381530984,0.45000000000000007,1,14,7.616039276123047
15,0.3852463899826517,valid,0.8045634920634921,0.8761800168240024,0.8436176971608798,0.8004052684903749,0.7485786481364498,0.8599419448476052,0.7582017010935601,0.45000000000000007,1,15,7.750405311584473
16,0.3862377824831982,valid,0.8068783068783069,0.8894112833680453,0.8622463957777005,0.8044206296048225,0.7468905472636815,0.8715529753265603,0.75273390036452,0.275,1,16,7.62050199508667
