epoch,train_loss,valid_macro_f1,valid_macro_auc,valid_macro_auprc,best_epoch,elapsed_sec
84,0.44533582453070014,0.8060651267834686,0.8768160745726922,0.8589029539375727,79,7.7040855884552
85,0.44306307537802336,0.8115009346537555,0.8801403579291893,0.8627544163792333,85,7.749511003494263
86,0.44429784766558944,0.8113848559833914,0.883484104628329,0.8683398532143384,85,7.759126901626587
87,0.4448523056918177,0.8076320870305576,0.878106276344097,0.8599864065460683,85,7.831372261047363
88,0.44435689695950215,0.804449939185452,0.8762957954428637,0.8613185672004725,85,7.853076934814453
89,0.44562954368262453,0.7922914277613301,0.8621601361553546,0.8428620789740817,85,7.766004323959351
90,0.44182375114539574,0.8117215604080327,0.8844572561690139,0.8685189092462384,90,7.817854642868042
91,0.4419448108508669,0.7989248271054625,0.872861484509855,0.8562083495254734,90,7.719761371612549
92,0.4431292202965967,0.8068124702788507,0.8711420400162269,0.8525352500965706,90,7.6939616203308105
93,0.4426987645954921,0.7927879175475328,0.8654498064773444,0.8471046540091234,90,7.749218463897705
94,0.44023874956986,0.7967373426558024,0.8578553423529112,0.8337834006351844,90,7.714873313903809
95,0.43564755299995683,0.806745762764586,0.8710504800670975,0.8517462884993512,90,7.6822357177734375
96,0.43659911032380727,0.8048174720531904,0.8780157861286979,0.8596786525670016,90,7.6234705448150635
97,0.4365064727848974,0.810994759747447,0.8853269779734381,0.8702273501065184,90,7.629380464553833
98,0.4330042779445648,0.8019503530495857,0.8771112097645899,0.8616146475144731,90,7.772829055786133
99,0.43563897219197506,0.8069219522905202,0.8795449505720796,0.8635127608334588,90,7.795578241348267
100,0.433778499118213,0.7680009349561877,0.8258940122897911,0.8056153575199261,90,7.8072850704193115
101,0.43423423808196493,0.8185344946535448,0.8891318696650284,0.8729385378127983,101,7.888610363006592
102,0.4325087767222832,0.7985887897616522,0.8726479679978993,0.8569946315421563,101,7.649160385131836
103,0.43417323807190206,0.7758728116759193,0.8445027102552718,0.826230845038259,101,7.665087938308716
104,0.4316958306164577,0.8125225461553113,0.8794686945723127,0.8632510105883657,101,7.604374647140503
105,0.43153656022302034,0.7971453613254214,0.8667439464334077,0.8459022693790997,101,7.742302417755127
106,0.43249404512602707,0.817545480848531,0.8893664679458013,0.8734016897913628,101,7.732698440551758
107,0.4304629068950127,0.8182626449855654,0.8904818330754921,0.8744910494955678,101,7.830569744110107
108,0.4309392885915164,0.8036837818301731,0.8734672922433135,0.85723394699083,101,7.817162990570068
109,0.4309883785658869,0.8064948252953312,0.8772512557464369,0.8601578162712478,101,7.799047470092773
110,0.4270278655249497,0.8153666475477215,0.8894428559011219,0.8744997056628335,101,7.8587493896484375
111,0.42609219263339865,0.7796976635979405,0.8539833746698446,0.8378442715080109,101,7.670064449310303
112,0.4298737867125149,0.810816642077663,0.8790181689137352,0.860354537321868,101,7.642662525177002
113,0.4270125424039775,0.8187249973212234,0.8901412984724079,0.8734282625592241,113,7.750411033630371
114,0.4285604740011281,0.8160511659285739,0.8833299315481831,0.8654945111863291,113,7.691025495529175
115,0.4243820626160194,0.818900039197902,0.8860693268948889,0.8671110862297944,115,7.666325569152832
116,0.4247845742209204,0.819907434203494,0.8926767589684508,0.8761722524140024,116,7.673542499542236
117,0.42731110104199116,0.8058077687497279,0.8777742563162123,0.858093592031997,116,7.692407131195068
118,0.4215521884375605,0.8118320079237836,0.8851407218949007,0.8683616614070633,116,7.704905033111572
119,0.4207174368973436,0.8236937672460674,0.8962836842379452,0.8832444514421095,119,7.707167625427246
120,0.4209255668623694,0.8173872889309635,0.8887086143077575,0.8707123309645732,119,7.852400064468384
121,0.42423744736046626,0.8163139596158944,0.8883494261929237,0.8721307620311787,119,7.844094753265381
122,0.4225185030493243,0.8213444308379921,0.8946113554189392,0.8782834768093055,119,7.8758909702301025
123,0.4215873833360343,0.7892144517834092,0.8651616842415514,0.8506367300876455,119,7.754952669143677
124,0.4230144948794924,0.8071011647398707,0.8806550293550564,0.8633460083523918,119,7.726872205734253
125,0.424298383449686,0.8041045420689373,0.8792698387334568,0.8630598982105371,119,7.721010446548462
126,0.4210525451035335,0.8110387454894434,0.8802394192670514,0.8588663318762911,119,7.6599602699279785
127,0.41705541446291167,0.8266156468446828,0.8989173566922555,0.8843216465980059,127,7.669458627700806
128,0.4168154961076276,0.8227351127989951,0.893516703961288,0.8804476628295369,127,7.780280351638794
129,0.421750605311887,0.7998408103872752,0.8746914407667374,0.8552707584969836,127,7.780895709991455
130,0.4221910131388697,0.820515107093391,0.8894176044451705,0.8705101710212745,127,7.779466390609741
131,0.4191945314407349,0.8183376511576339,0.8936465589509524,0.8794897901820571,127,7.82280707359314
132,0.42228868583153034,0.8143209891230608,0.8858918284820042,0.8690018838973976,127,7.714355945587158
133,0.4189253673471254,0.8065025568231656,0.8801413917315323,0.862139174880659,127,7.716497898101807
134,0.41951397986247624,0.8247119941051262,0.8969431395557516,0.8816110644033767,127,7.658222198486328
135,0.42126090937647326,0.8123219265591454,0.8832742688205004,0.8661677794984431,127,7.70514440536499
136,0.423551921186776,0.8259457490934397,0.8967283551358385,0.8800508865641088,127,7.711965799331665
137,0.4173023653441462,0.8183160820535456,0.8898433502015445,0.8726914643782246,127,7.6790220737457275
138,0.4152203430389536,0.8284631349440476,0.9002562340416113,0.8852450161808401,138,7.6745123863220215
139,0.4195440218366426,0.8201245196632112,0.8915083977772232,0.8755405462797355,138,7.686336040496826
140,0.4154124901212495,0.7908646801182944,0.8548851549602761,0.8329216584118161,138,7.8138511180877686
141,0.4138427397300457,0.8277635780050303,0.9012853453041426,0.8880664717272939,138,7.829272270202637
142,0.4166889922372226,0.8208220372236221,0.8967056627248947,0.8859381888195881,138,7.784055471420288
143,0.41501954197883606,0.8278208895917054,0.8955667122052835,0.8783462376915623,138,7.8582375049591064
144,0.41558557646027927,0.8160765021070573,0.8908838468685623,0.8748535839102576,138,7.655968904495239
145,0.4167435298705923,0.8204114635126845,0.8939422214957675,0.8813804420155925,138,7.67383337020874
146,0.4191090947595136,0.8173394103119627,0.8914000377815661,0.8744681743888412,138,7.7314841747283936
147,0.41651602469641585,0.8084080156382829,0.8857238660140021,0.8705439766293657,138,7.718334913253784
148,0.4170947716153901,0.8232342084064026,0.8981716127930823,0.8850081274474018,138,7.788358688354492
149,0.41555700425443975,0.8162735913272628,0.8893318518229962,0.8763960289653034,138,7.710296154022217
150,0.4131821492622639,0.8141545869301595,0.8821899884529676,0.8621608284415819,138,7.837493419647217
151,0.4174430460765444,0.8298697166551845,0.9010332815754122,0.8853614911926659,151,7.891178607940674
152,0.41132358004306924,0.8235243349355088,0.8960021690145729,0.880807901036046,151,7.53038477897644
153,0.4128008805472275,0.824877447639993,0.8969225643302302,0.8827605389545601,151,7.530340671539307
154,0.4153296579574717,0.8236923851394554,0.8961128816944377,0.8828943891610088,151,7.513228893280029
155,0.41380123968782095,0.8159946380162759,0.8917801764934274,0.8808956691027003,151,7.547524929046631
156,0.4144802642279658,0.8153042812708925,0.8834899475722094,0.8684720134503067,151,7.5083794593811035
157,0.4138767926857389,0.8251335955192985,0.8971785198906854,0.8831582915452401,151,7.423444509506226
158,0.4177917977859234,0.816634539374957,0.8862670812848069,0.866930601731486,151,7.511721849441528
159,0.4145521616113597,0.8332481363425653,0.9020973147578489,0.8877969045162197,159,7.519525051116943
160,0.4139025887538647,0.8162300504258182,0.8927821395614919,0.8817358352732357,159,7.511113166809082
161,0.41582882239900787,0.7877646917090633,0.865314475248762,0.848520847192399,159,7.514342784881592
162,0.4169895776386919,0.8267920863061999,0.8985988407814128,0.8839187723427336,159,7.501893997192383
163,0.41458867849974795,0.8119362197238447,0.8796606661062688,0.8595121057095995,159,7.50865364074707
164,0.4161570810038468,0.8270290015711093,0.8978196573136173,0.8809932923393078,159,7.617675065994263
165,0.4134904312676397,0.7956188285234027,0.8735857837198925,0.8572435345327403,159,7.617120265960693
166,0.4142867820016269,0.8250681162336845,0.8983819521526355,0.8872725811063834,159,7.6873931884765625
167,0.41048228082985716,0.8136880526668542,0.8850998922073998,0.8661941103845366,159,7.6570611000061035
168,0.41485507488250734,0.824276558371307,0.8958892777437268,0.8784496608309965,159,7.694230794906616
169,0.4096765925144327,0.834416099742467,0.906859118707222,0.8949959890903576,169,7.734286546707153
170,0.4125028051179031,0.8076189710364025,0.8795905769290193,0.8676933547981823,169,7.724138498306274
171,0.4112573488005276,0.8257235555159628,0.8960974839619225,0.8778230597917611,169,7.7163615226745605
172,0.41235255496255285,0.8156371706615195,0.8895880457173382,0.8749508279401997,169,7.633386850357056
173,0.4114470890883742,0.8204919653996325,0.8932635133005341,0.8817992292337424,169,7.720785617828369
174,0.4106302651865729,0.8325147078639434,0.9042676343931587,0.8903519443524355,169,7.778853893280029
175,0.41305102089355733,0.8259421068146953,0.8987916103943517,0.8836355539882872,169,7.842805862426758
176,0.41032694537064124,0.8246119246510517,0.8981346205342493,0.8850489865053686,169,7.840508222579956
177,0.41316687094754184,0.8254245636174842,0.8930142861835726,0.8729389329707253,169,7.847499132156372
178,0.4141353880536967,0.8244508246992572,0.8986716342120573,0.8883950546281136,169,7.792489051818848
179,0.4087037996999149,0.8271521185793562,0.8988152672151293,0.8827685605447959,169,7.686961650848389
180,0.40781963056531445,0.8241702234049262,0.8944686834512071,0.8761989197881647,169,7.679378986358643
181,0.40951474720034103,0.8275539755671417,0.8995677339131547,0.8830530349403214,169,7.753410577774048
182,0.4077281121549935,0.7944255296818137,0.8651720850805178,0.8456127038456993,169,7.732177734375
183,0.41178323790944854,0.8281215614696341,0.8954906467808621,0.8782868918846042,169,7.817915439605713
184,0.4085743094312734,0.8151406653533645,0.8868061282073594,0.8661525178448997,169,7.851507186889648
185,0.41063909489532996,0.8294525080762813,0.903070373625394,0.8895841359941675,169,7.79559588432312
186,0.4099931207196466,0.838098636964704,0.9104733599176876,0.8992290119172941,186,7.845674514770508
187,0.4090829668373897,0.8333077909527183,0.9039291481112679,0.8905767552486484,186,7.599157333374023
188,0.41094415968862075,0.8155587861470381,0.8892692749049649,0.8712606371136665,186,7.711032867431641
189,0.4094694435596466,0.8243650719373935,0.896825283750303,0.8848739242048677,186,7.745476484298706
190,0.4093796943796092,0.8297133217140743,0.8998641512135735,0.8872580787365241,186,7.726377725601196
191,0.4089467426826214,0.828609825917448,0.9010456981496946,0.8870366731951453,186,7.721265077590942
192,0.4098985649388412,0.781265727460612,0.8523176766720203,0.8321511662549035,186,7.706872940063477
193,0.41229200959205625,0.8039925935036489,0.870483303287887,0.845416931272875,186,7.71274733543396
194,0.40815364923970454,0.8335909923446438,0.9035274798205272,0.8883769551726953,186,7.654047966003418
195,0.40881171617014656,0.8336109032175859,0.9055734766240869,0.8923139012041151,186,7.676069736480713
196,0.40945759271753246,0.8234490709335052,0.8983261591583827,0.8822221723643431,186,7.704906940460205
197,0.40661101012394346,0.8243442771349194,0.8941416009498487,0.877833296743755,186,7.716742038726807
198,0.40845871649939436,0.7998149459516987,0.8769115284852396,0.8601944236084378,186,7.721357583999634
199,0.40731234591582727,0.8237165519079694,0.8963299236968336,0.8849452853454427,186,7.71724534034729
200,0.4112253437782156,0.8141830614842138,0.8887347000162817,0.8752700781262774,186,7.671112060546875
201,0.4067286144042837,0.8299811774084283,0.8992069661935009,0.882879250856632,186,7.663380861282349
202,0.40547586001198865,0.8039733132942282,0.8799252174301028,0.8632590399983521,186,7.579811096191406
203,0.41179408924332983,0.782540154910181,0.8459687975096705,0.8253877603569922,186,7.701040983200073
204,0.40799992536676344,0.8379245301137834,0.9091530385910815,0.8965399312988505,186,7.654281854629517
205,0.4060924386156016,0.8190204765265416,0.8930224982357131,0.8821232588131996,186,7.661706447601318
206,0.4093550858826473,0.8363505027413055,0.9007462507511164,0.8807060551486374,186,7.646535396575928
207,0.40466459270181326,0.8339458332321218,0.907679586347063,0.8966589258904886,186,7.648391246795654
208,0.4061237139948483,0.8184212585840689,0.8911087821350294,0.8741629408934122,186,7.652602910995483
209,0.40763965906768007,0.8282643512377167,0.9021298123018564,0.8901878563225765,186,7.755431890487671
210,0.40698089517396074,0.8253624086101053,0.8996352705148946,0.8897605444346496,186,7.77311897277832
211,0.4021844265789821,0.8270764287631132,0.8974670023067466,0.8811916206832248,186,7.848336696624756
212,0.405313111584762,0.8318505434627068,0.9033064839481011,0.8904455585042677,186,7.797139883041382
213,0.40544681734052196,0.8339335259558617,0.9056878262136628,0.8937206993897527,186,7.646570920944214
214,0.40609624714686954,0.830684861024476,0.9028400306652585,0.8892910089885694,186,7.594468116760254
215,0.4040210779370933,0.833950143593215,0.9054125431606155,0.893341289133512,186,7.571549415588379
216,0.4004106429116479,0.797576121202456,0.8759201901068334,0.86835482745047,186,7.582356691360474
217,0.40376790104241206,0.8381181874937397,0.9062608664087429,0.894300440886558,217,7.512433052062988
218,0.40267465566766675,0.8310677254397204,0.9054207296607718,0.8923873632936583,217,7.6241655349731445
219,0.40370327994741245,0.8392858502619192,0.9105273298387992,0.9003812427640814,219,7.810121774673462
220,0.40231601287578717,0.8145642150693236,0.8902553712676076,0.8761310904550186,219,7.79067063331604
221,0.40179373848027194,0.8362678815025042,0.9084262647165848,0.8972261997909193,219,7.820153713226318
222,0.4018891706548888,0.814736272476184,0.8898272229052212,0.8747102428733914,219,7.693603277206421
223,0.4028218115198201,0.8388603230580193,0.9080675469359487,0.8977376045086034,219,7.664203643798828
224,0.40118742955142056,0.8283731893829701,0.9007946174963581,0.8848076283236541,219,7.591376304626465
225,0.40336727088895336,0.8350100344256204,0.9073799347218561,0.8937284461694828,219,7.447137117385864
226,0.40156390851941604,0.8369811674146381,0.9089973207851993,0.8979113889351489,219,7.475640296936035
227,0.40090085206360654,0.837828925832777,0.9079031109056505,0.8916591828892007,219,7.578269958496094
228,0.40210472982505274,0.828234569642653,0.9011387567494344,0.8909649991894305,219,7.664848566055298
229,0.4059567578907671,0.8356197181411238,0.9078380979485472,0.8966485461896067,219,7.650145053863525
230,0.4010279893875122,0.8404871953935847,0.9126626077837269,0.9016555085802386,230,7.678464651107788
231,0.4000123412444674,0.8351056335381465,0.9072692193845759,0.8958112041540292,230,7.65608024597168
232,0.4020889732344397,0.8369518352194947,0.906993023061837,0.8919725505647372,230,7.579083204269409
233,0.4010221374445948,0.8386883976861927,0.9117505188399889,0.9027352633583613,230,7.653082609176636
234,0.40200508195778417,0.8381730637682605,0.9066021861304655,0.8939310256722848,230,7.662150859832764
235,0.4039565310395997,0.8389882296870125,0.9119070981234014,0.9028879244840962,230,7.658078670501709
236,0.4038162815159765,0.8372042374807893,0.9063954747574645,0.8937919599404704,230,7.656020879745483
237,0.40147611252192794,0.829385035377762,0.9052173892402591,0.8972454539519517,230,7.6528966426849365
238,0.40376019724484147,0.829899363504105,0.900645521908524,0.8884046099380363,230,7.723730564117432
239,0.40614935652963047,0.8247625493356008,0.8955678427155863,0.8825671589000692,230,7.734182834625244
240,0.4040656570730538,0.8304059284265689,0.899755331731647,0.8836029801257264,230,7.752866506576538
241,0.40808974072850984,0.8221494130803272,0.8929107303101192,0.8748752657951625,230,7.821995973587036
242,0.4052265426208233,0.8299872786885096,0.9038449236805624,0.8929141764155816,230,7.728279113769531
243,0.40275878556843464,0.8345061443592308,0.9073628737930551,0.8958204859647798,230,7.6722376346588135
244,0.40441135353055496,0.8326370023429931,0.9076407282242329,0.9005450641037461,230,7.659915924072266
245,0.4023554129847165,0.8361371139471906,0.9088161383784421,0.8998723715304127,230,7.696817636489868
246,0.4034550950444978,0.8182101368385719,0.8818599040055364,0.8556311174867408,230,7.449193239212036
247,0.40892111330196773,0.8386861102575258,0.9084271986622424,0.8983301298549794,230,7.550044536590576
248,0.40416606623550944,0.8267734993596679,0.896769514841569,0.8787066943766796,230,7.664531469345093
249,0.4044879882500089,0.8398056884481406,0.9116227143021579,0.9019486701349049,230,7.574997186660767
250,0.40333373669920297,0.8338793182534321,0.9075519396457888,0.8950316055262111,230,7.785624265670776
251,0.4072819870093773,0.8224524600046983,0.8934205909442149,0.8772534830598392,230,14.583335161209106
252,0.4025793299592775,0.8340756214498934,0.9076800835273096,0.9006304375474752,230,7.855640411376953
253,0.40126420752755526,0.8444512443445256,0.9124791557603471,0.9011034181143565,253,7.881964683532715
254,0.4043284157226826,0.8233543483671626,0.8945608641595459,0.8770133997654102,253,7.910722017288208
255,0.4035132769880624,0.8315011092978958,0.9049007409837788,0.8930157245301331,253,8.03357481956482
256,0.40320812032140535,0.8335788878214114,0.9027140181912175,0.8884315928820403,253,8.159701108932495
257,0.40332688052078774,0.8319487067017285,0.9041741874842222,0.8930463177907256,253,7.877607822418213
258,0.4023922683863804,0.8257001757204476,0.8978115675208678,0.8813656525818525,253,7.915818691253662
259,0.4019099564387881,0.8272111929409649,0.8987832274845339,0.8892731682517816,253,7.884167671203613
260,0.40199219337825115,0.835665539823955,0.9076439575157185,0.8979096429534611,253,8.016244411468506
261,0.4012287376255825,0.8396580681943385,0.9102434977195788,0.9001465780863682,253,8.062415361404419
262,0.4039235902243647,0.8312830499764516,0.9034312758506976,0.8910262764151918,253,8.073885202407837
263,0.40411216513863923,0.8374689312164394,0.9098749263806905,0.9020319167105246,253,7.870104074478149
264,0.4040993293811535,0.8344648643970729,0.905040166653493,0.8929813891405207,253,7.906753778457642
265,0.40310580915418165,0.8311012305271023,0.9033559671789619,0.8917851882876381,253,7.88563084602356
266,0.40396763312405554,0.8343045876086131,0.9085188875634571,0.9001348430269391,253,7.870243072509766
267,0.4036598117187105,0.8345612204200256,0.9071490444529398,0.8972498154909042,253,7.86037278175354
268,0.4032584040329374,0.8411263749340119,0.911650510616845,0.902206709438695,253,7.831244468688965
269,0.4039192483342927,0.8327306945079085,0.9005344172708354,0.8838268609899835,253,7.725107908248901
270,0.4031438192416882,0.8228729367325041,0.8973812622265938,0.8903883245150862,253,7.7262725830078125
271,0.40531638655169255,0.8294378786487074,0.9007778249693675,0.8888678399875808,253,7.744973659515381
272,0.40477271491083605,0.8274873682902928,0.9031643617014371,0.8954634632286538,253,7.741007328033447
273,0.3982819222170731,0.8315180473147983,0.9033802302466107,0.8883412302718782,253,7.7330968379974365
274,0.40366491223203727,0.8318565871622392,0.9063277201746537,0.8996727674415782,253,7.726716756820679
275,0.4023418981453468,0.8020232580826475,0.8680577304282586,0.8433436341149717,253,7.745386123657227
276,0.4014991908237852,0.8166565626427298,0.8886231282600885,0.8708035182655678,253,7.779900550842285
277,0.3995668248883609,0.8406182547835671,0.9099293764100992,0.8982595701236136,253,7.856997728347778
278,0.40534705190822995,0.8342552903565185,0.9041049790806579,0.8934725457197187,253,7.89215350151062
279,0.4064809437455802,0.8344770558264614,0.9070642613595661,0.8992639511905137,253,7.896206617355347
280,0.40183899176531823,0.8315299442692575,0.9048918261898923,0.8970686352438813,253,7.726024866104126
281,0.4025330652450693,0.8274966655090588,0.9021418659175048,0.8924968742675929,253,7.743993520736694
282,0.40162611500970247,0.8005857046086297,0.8776172581505483,0.8614318931598435,253,7.7702367305755615
283,0.4009026342424853,0.8395011697961297,0.9127612337831554,0.9035468961982523,253,7.720192909240723
284,0.40245375777113024,0.8305042024801745,0.901136282712741,0.8886109230593432,253,7.80726170539856
285,0.40518643157235507,0.8365643091088465,0.9088169679677499,0.8978706264355869,253,7.866021633148193
286,0.4038972866946253,0.810291806726519,0.8804056328349714,0.8597112110275335,253,7.8821985721588135
287,0.40645674384873487,0.830863138748764,0.9026677226298425,0.8939007131910627,253,7.917151689529419
288,0.40568550434605827,0.8372492416014294,0.9081969739623637,0.8994545256028476,253,7.595694303512573
289,0.4073187828063965,0.8364126838861943,0.9071150792859234,0.8963282633082492,253,7.256361484527588
290,0.40465304543232095,0.8352526059161824,0.9065926100962078,0.8965307549918506,253,7.719014883041382
291,0.4022771837382481,0.8331465824869737,0.9031854733095285,0.888780549647719,253,7.419864892959595
