epoch,train_loss,valid_macro_f1,valid_macro_auc,valid_macro_auprc,best_epoch,elapsed_sec
1,0.6297739429202506,0.6964608766686639,0.668089695668586,0.6280101030657883,1,6.973834991455078
2,0.6134454743648933,0.7164569338626205,0.7078592470266634,0.6674883328175506,2,6.40651798248291
3,0.606024762963861,0.71704575666769,0.7090754250518272,0.6678967029570206,3,6.449851989746094
4,0.6014016939372551,0.7209772304955221,0.7163167200020157,0.671179619450709,4,6.359543800354004
5,0.5992745156210613,0.7218228854864596,0.7223750420911875,0.678490455097055,5,6.490386962890625
6,0.5830032127659496,0.7290067358312889,0.7387550669035601,0.6896499473103992,6,6.426030158996582
7,0.5757048595242384,0.7256208429501141,0.7435981878931405,0.7002499584436097,6,6.467692613601685
8,0.5705529659744201,0.7347164707208693,0.7495895778373869,0.6998629581194288,8,6.480278968811035
9,0.5654553930933882,0.7430770523814044,0.7539775626163339,0.7026381746870949,9,6.473853826522827
10,0.5622449984879998,0.7237817908422843,0.7407012262157922,0.6930406452229985,9,6.511844635009766
11,0.559646607656789,0.736809978383656,0.7580251564953844,0.7029660587362614,9,6.468005657196045
12,0.5551104669163867,0.7295909195888689,0.734352141877879,0.6721372900073818,9,6.533218622207642
13,0.5497946535668722,0.748616948427124,0.774470294632329,0.7300953599273843,13,6.5002734661102295
14,0.5492289092967181,0.7524227420546801,0.7885972405611948,0.7416430929015261,14,6.602681636810303
15,0.5476007575426645,0.7446113423490044,0.7664386161068025,0.7130700285069768,14,6.488590955734253
16,0.5444519684566715,0.7321885570678535,0.7344709962970868,0.6874033829415608,14,6.475732088088989
17,0.5383529934456678,0.7515245659339167,0.7898694016226794,0.7473210423911937,14,6.478039503097534
18,0.5356318105042466,0.7515961202791552,0.7688293871205827,0.7291255853772127,14,6.509315729141235
19,0.5341803681075088,0.7607350784248726,0.7959301032431751,0.7499928069825215,19,6.487257957458496
20,0.5312768080370213,0.7621196763016121,0.8091386611063578,0.7734590702782362,20,6.417653322219849
21,0.5274998892128953,0.7646914811054764,0.8152807114927771,0.780850583812895,21,6.4824378490448
22,0.5201963234723099,0.7657247973833161,0.8179815211341157,0.7859739630501782,22,6.4855053424835205
23,0.519928877673498,0.7545596556493989,0.7937425378492184,0.7581552857888042,22,6.4728615283966064
24,0.5182692825309629,0.7599362933079692,0.8176657867673891,0.7961870634164572,22,6.529464960098267
25,0.5123140172260564,0.7650944664096355,0.8252623656892817,0.7997709867513675,22,6.527557134628296
26,0.5103377234645006,0.7704159111496398,0.8299363870797296,0.8072110139453318,26,6.545727491378784
27,0.5055323441823324,0.7591652487252472,0.8229690150057162,0.8038911343013833,26,6.531598091125488
28,0.5034340620040894,0.7733091085342649,0.8380150475371111,0.8184598450164344,28,6.543400764465332
29,0.5023293063892582,0.7744964550121725,0.8357754727625453,0.8127424462309653,29,6.442119121551514
30,0.5007491395240877,0.7693189980466264,0.8337590866850554,0.816097753201985,29,6.521873712539673
31,0.4963850858734875,0.780768026850023,0.8435087148535689,0.824644135883816,31,6.547926425933838
32,0.49502250842931794,0.7817209684186543,0.8436024954346754,0.8267475749955763,32,6.553742170333862
33,0.4923843188983638,0.7787799257168613,0.8436583268959743,0.8275213519270972,32,6.507685661315918
34,0.4905146382203916,0.7641732799356139,0.8234368513417563,0.8020694566782346,32,6.490000009536743
35,0.4906593294647651,0.7708013933949626,0.8384284449199408,0.8186514047277254,32,6.532994031906128
36,0.488207578174467,0.779517531170948,0.8432774574256519,0.8296545215726068,32,6.534761667251587
37,0.4862382409533834,0.7842752512057206,0.850892716423885,0.8345562159105482,37,6.534922122955322
38,0.4871182594357467,0.7844476378039589,0.8486827890603045,0.8341348958176411,38,6.4735517501831055
39,0.4854859157306392,0.7888507921473885,0.8557845149917864,0.8397257827444158,39,6.5336713790893555
40,0.4817309115475755,0.7810691728304574,0.848342325029988,0.8283738951316582,39,6.517624616622925
41,0.48087698972322107,0.7847239314230084,0.8504367320022864,0.835235099900662,39,6.596647262573242
42,0.48176876897734355,0.7837355575786165,0.849210835805589,0.836656092515551,39,6.623805999755859
43,0.47976141126175237,0.7902814906029604,0.8577632745925705,0.8402403577181456,43,6.598643064498901
44,0.4774397078568373,0.7888744135130482,0.8576684205301708,0.8441094104910181,43,6.669908761978149
45,0.4784944941842459,0.7873702639389892,0.857062027652637,0.8415197898807782,43,6.558401107788086
46,0.47665760114910155,0.7838053270432483,0.8489986596788823,0.830482105969242,43,6.468884468078613
47,0.47327977855031084,0.7877482274694037,0.8584133533985903,0.8405856058792918,43,6.394093036651611
48,0.472649869880056,0.7928728175594684,0.8634131984658154,0.8500596073188487,48,6.521162986755371
49,0.4704495052981183,0.7912450308200215,0.8633706642653756,0.8486168667272098,48,6.489131212234497
50,0.46946026057731816,0.7952404089544456,0.8676808625714559,0.8545548333809647,50,6.540210962295532
51,0.468966084524868,0.7878952088583582,0.8589108989303675,0.8443561918743332,50,6.614577054977417
52,0.4641752240619039,0.7903260683014219,0.8679900922881194,0.858829402902903,50,6.607996225357056
53,0.4610751026529607,0.7802364965528595,0.8428785413416033,0.8248972987626119,50,6.6115028858184814
54,0.4611951929282367,0.7860783023382371,0.8627251710740994,0.8548429580245295,50,6.675322771072388
55,0.4586608904164012,0.7972463177228613,0.8707672396802726,0.8561826284505125,55,6.554943561553955
56,0.4586722465550027,0.7969533894262701,0.8682296464881428,0.8549357989475659,55,6.476281642913818
57,0.4555968264254128,0.7872803209163937,0.8643604571650265,0.8520016770001647,55,6.514169216156006
58,0.45258322236983756,0.8035784268126254,0.8764631456296954,0.863175015133572,58,6.5824503898620605
59,0.4565300023168083,0.7940962839895618,0.8649647186753984,0.8493112604907214,58,6.5444865226745605
60,0.45563541558699877,0.7983544812611738,0.8726885746659143,0.8580724179329375,58,6.531251907348633
61,0.4539542348404241,0.7901722241369797,0.8608448567190276,0.8461158618773457,58,6.530300140380859
62,0.45233055076948026,0.8046084438741288,0.8753461704889631,0.8616629860230646,62,6.520948648452759
63,0.45304458388468116,0.7923367980016816,0.8574723350732716,0.8377103049190205,62,6.536679267883301
64,0.45078207201104825,0.8010558868345907,0.8756682821486904,0.8638451564819329,62,6.476594924926758
65,0.45141142291751335,0.7943182334564727,0.8649371664072996,0.8501783753705012,62,6.443284749984741
66,0.44883160571741865,0.7873821503243372,0.8545663431393431,0.8351885084272226,62,6.464019060134888
67,0.4481416708085595,0.7840254095312753,0.8472740974058317,0.8272081798910735,62,6.513821601867676
68,0.44597306653736085,0.7982662124879939,0.8710606170650812,0.8565752180232157,62,6.507879734039307
69,0.4463778642134938,0.7980928600900619,0.86812653712559,0.8490782653257053,62,6.530949592590332
70,0.44607238556311385,0.805620790197048,0.8771399487781173,0.8628016529499873,70,6.491238594055176
71,0.4438892232208717,0.8056650200761483,0.8791172016022337,0.8690995466416352,71,6.43178391456604
72,0.44612536755034593,0.8023778538197551,0.8761184670842079,0.8643270429598247,71,6.424247980117798
73,0.4440899142404882,0.7985742901512465,0.8695418905649119,0.8515822689811625,71,6.418169975280762
74,0.44137561515094786,0.7932026225281974,0.8647320153081296,0.8519099948113433,71,6.377883434295654
75,0.43911788594431994,0.8015754016941687,0.8757528217399331,0.8644602796197761,71,6.419907569885254
76,0.4378700009206446,0.8096435614198981,0.8828352257970644,0.8705084397194338,76,6.501948595046997
77,0.4378753963524733,0.806231229235276,0.8764367814926568,0.8575450415945288,76,6.513825178146362
78,0.436521358606292,0.811288142977032,0.8848749428163962,0.8744997822107936,78,6.522040128707886
79,0.4323443804329973,0.814644821713253,0.8883033006199066,0.8770516838641691,79,6.52846622467041
80,0.4306261650915068,0.8139552267693932,0.8866284078066784,0.8730072022520452,79,6.495811462402344
81,0.42704649281695606,0.8138406293978229,0.8855832967543549,0.8736416455872271,79,6.4249866008758545
82,0.4272212531508469,0.8011735475048366,0.8775625379809125,0.863841551438199,79,6.375368118286133
83,0.4243523573003164,0.8228409839156225,0.8963612814712443,0.8862171956071274,83,6.404606342315674
84,0.42492682347452737,0.8169049160171837,0.8909364556136539,0.8785679473451763,83,6.431875705718994
85,0.4261164561035187,0.8246632887792453,0.8951802858615119,0.8843422733028787,85,6.427764177322388
86,0.4189035320669655,0.8085399163186133,0.8800238695025144,0.8593393237562811,85,6.413646221160889
87,0.4209416661320663,0.8230443774700467,0.8952082072646526,0.8829886639130278,85,6.41120982170105
88,0.42104671665323457,0.8227804188697861,0.8967337897375078,0.882451294785568,85,6.418408155441284
89,0.4178088607826853,0.80384234777029,0.880761201719746,0.872612510034513,85,6.410623788833618
90,0.4171569611483473,0.8226088201539564,0.8945608645201026,0.8833192505499687,85,6.420366525650024
91,0.4179228810760064,0.8004256241660928,0.873413280389844,0.8554571768666395,85,6.38589334487915
92,0.41930815868261384,0.8247892950696711,0.9004003031412536,0.8905132394999797,92,6.508522272109985
93,0.41443950567788224,0.8194980957895887,0.891659517087202,0.8777276383432235,92,6.510835409164429
94,0.41380532025321715,0.8074323958149627,0.8804255667505989,0.8631918785120426,92,6.516175270080566
95,0.41529291020176273,0.8323245126507532,0.9031887381411896,0.8910512279413162,95,6.519838809967041
96,0.41310002721422084,0.8289416035968309,0.8974270842966683,0.8843047761682109,95,6.434957265853882
97,0.41138886508902883,0.8239642735838908,0.8988101624304061,0.8892875275514214,95,6.420009613037109
98,0.41591256251180075,0.8323696548199129,0.9037748397482179,0.8913062486751261,98,6.4295408725738525
99,0.411486020902308,0.8341166149576316,0.9025077093416354,0.8910446105841278,99,6.482873201370239
100,0.41001948011599904,0.8313012588269186,0.902569964167308,0.8916577087359032,99,6.342706680297852
101,0.4106597095970216,0.8311659359391737,0.9040253416952114,0.891718392830852,99,6.463184595108032
102,0.40797374742787057,0.8354896830406997,0.9065303348439486,0.8937154456487209,102,6.523833274841309
103,0.4089026957508025,0.8317954373842796,0.9019511541928235,0.8885387782349088,102,6.527947187423706
104,0.4054742528171074,0.8303181035049432,0.8984443695529734,0.8817128664258386,102,6.511040687561035
105,0.4099777539571126,0.8254698572243716,0.8932343190779182,0.8762955927010756,102,6.540107011795044
106,0.4036639192240025,0.8273180540805015,0.9003605019196532,0.8893618826545758,102,6.429214715957642
107,0.40782868135266187,0.8298663904252592,0.9018032614774232,0.88886203210572,102,6.4257025718688965
108,0.4044807742281658,0.8319001942226021,0.9015310331832683,0.884912710549532,102,6.425013542175293
109,0.40460147847974204,0.8234560299709431,0.8950010697735329,0.8772299908118748,102,6.388209104537964
110,0.40670468264478976,0.8279268603329604,0.8979080107423867,0.8821950198369966,102,6.4281768798828125
111,0.40383779542232917,0.8341812716550583,0.9058237703948901,0.8942938217719694,102,6.403951644897461
112,0.40460106463936285,0.8330257249140649,0.8988330115548216,0.8787783693423895,102,6.413540601730347
113,0.3996498119540331,0.8253367693999528,0.9008126905137518,0.8906703773851271,102,6.416155576705933
114,0.4009238641436507,0.8291013522154922,0.9028396532923498,0.8919316658000402,102,6.418593406677246
115,0.3997260351491168,0.826311789631265,0.897367708293348,0.882975586616205,102,6.421561002731323
116,0.3999370411644137,0.8185206783864878,0.8914885816842844,0.8827660347010056,102,6.4223878383636475
117,0.4015514198842087,0.8239128125060924,0.8942760202847442,0.882363303667449,102,6.41817569732666
118,0.403499119892353,0.8377861799870582,0.9078726557594452,0.8951948994326779,118,6.342696905136108
119,0.39989554591295196,0.8367121005405423,0.9075545812186592,0.8953035982774438,118,6.283998250961304
120,0.40005640116164354,0.8352189090749625,0.9056451500890927,0.8947554719465847,118,6.2325217723846436
121,0.4000740531014233,0.8229947936637969,0.8961735325426793,0.881568860879439,118,6.337158203125
122,0.39817230560915257,0.8264642183006095,0.8950863903086166,0.8750000624285701,118,6.312573671340942
123,0.39896568486361,0.8254720150187292,0.897596109031434,0.886840206935622,118,6.299559116363525
124,0.4007770690491529,0.8409043817397482,0.9110660913900492,0.8996673196233551,124,6.337090730667114
125,0.3987886096403851,0.8344617010878091,0.9063884097114789,0.894501306953692,124,6.316636800765991
126,0.3986746017041245,0.8068443425853281,0.8810228749731113,0.8623320360998987,124,6.3036134243011475
127,0.40608726017843416,0.8356113091220014,0.9061788153298787,0.8917779806129789,124,6.317958354949951
128,0.4028923000262036,0.8312197356535478,0.9043756976925765,0.8933858027294321,124,6.292852878570557
129,0.4027475181633864,0.8259900867418802,0.9000580016491737,0.8866788713503847,124,6.6840903759002686
130,0.4020319350851261,0.8333562698168687,0.9053718745935023,0.8931639098308939,124,6.255947828292847
131,0.4025916289992449,0.815965192696015,0.8898726891267015,0.8774133221539626,124,6.250385999679565
132,0.3977787988941844,0.8299126862012571,0.902768041638142,0.8910477865970852,124,6.332515001296997
133,0.39751513968638286,0.8339748644166672,0.9079740528637962,0.8981915425779923,124,6.366982460021973
134,0.398701292712514,0.8418245161555002,0.9116264907868258,0.9003371166637534,134,6.34696364402771
135,0.39600673051384405,0.8287478173737624,0.901891125287996,0.8866845079087866,134,6.368292570114136
136,0.3966807863576625,0.8350982006228822,0.9063391685173515,0.8903625100737709,134,6.316984415054321
137,0.3988331032962334,0.8368778322642645,0.9075279425829192,0.8917189708648178,134,6.260421276092529
138,0.4005497454143152,0.824235016959802,0.8949023595479599,0.8732575589356618,134,6.242147207260132
139,0.3976990973077169,0.8220434659262283,0.8917135285202404,0.8699547615495624,134,6.255034446716309
140,0.39947763497267313,0.8376434892562876,0.9083511095278352,0.8970903796588447,134,6.256591081619263
141,0.39740282539429705,0.8286619995984847,0.8961578180220297,0.8785478685477662,134,6.241438627243042
142,0.39798925174930233,0.8359906218784696,0.9052525231578901,0.8926903143548053,134,6.312667369842529
143,0.4011095847056164,0.8222078319192284,0.8937778885362413,0.875498351196297,134,6.34578275680542
144,0.39980072824935603,0.8412746156257858,0.9121093230692031,0.9011103819547408,134,6.333398818969727
145,0.39965803691042145,0.828823101023613,0.9015714992647177,0.8850648842651777,134,6.372925519943237
146,0.39570657194145326,0.8309565022395765,0.901411070437306,0.8847850732405921,134,6.323087692260742
147,0.3979815610540592,0.8339734275110956,0.9068913434134708,0.891981030157378,134,6.186422824859619
148,0.3960212745317599,0.8201321419747094,0.8857221343960844,0.8596397111148193,134,6.204381227493286
149,0.40040893331775823,0.8359360124984204,0.9087340392484464,0.8952167812930576,134,6.191067457199097
150,0.40122110402680994,0.8076906195017389,0.8862745611363414,0.8779654885711718,134,6.173959493637085
151,0.40036375978128697,0.8371741655076527,0.9065730997834903,0.8897535722271337,134,6.160150527954102
152,0.3969885995232962,0.8257155823452581,0.8965927226725692,0.8808472560756719,134,6.152228832244873
153,0.4003209995060432,0.8388885775094709,0.9092211431883963,0.895370448958104,134,6.157216548919678
154,0.39790922500253695,0.8406913542430278,0.9094887555825344,0.8967687692035211,134,6.157201290130615
155,0.40102628648765687,0.8325652721632838,0.9054650888767457,0.8896559629869956,134,6.153459310531616
156,0.3991500795856724,0.8389050579156433,0.9078869516496942,0.8941493901334889,134,6.146562576293945
157,0.398364171749208,0.8299499406519999,0.8997504385392567,0.8904974206374725,134,6.162485122680664
158,0.396818693333525,0.8278939104232115,0.8984407461374353,0.8885398189273659,134,6.220130920410156
159,0.3955189905515531,0.8307107186363628,0.9046828065258754,0.8920860191180018,134,6.254045009613037
160,0.39761198366560585,0.8402380248343488,0.9097216283579969,0.8974835546266708,134,6.237646818161011
161,0.39359771187712506,0.832947850677206,0.9036806970988591,0.8890243228050483,134,6.271132946014404
162,0.3967376477350064,0.827256856040383,0.8969601293196242,0.8776269640329712,134,6.091662406921387
163,0.4023076535725012,0.8143657066249352,0.885387704122683,0.8696823276463327,134,6.057565689086914
164,0.4007166263049211,0.8328716812592393,0.9052717306962035,0.8926310537948592,134,6.151517391204834
165,0.3964972239199693,0.8228780252700405,0.8955366372162098,0.8805924989876915,134,6.17467999458313
166,0.39797719319661456,0.836302601452488,0.9070150103273995,0.8969708086952395,134,6.140650272369385
167,0.39744394557262824,0.8298699058486452,0.904751172968133,0.8923747983004346,134,6.136519432067871
168,0.4019255427325644,0.8328589152634274,0.9047028473110668,0.8938956723368985,134,6.159186601638794
169,0.3949047818901093,0.8353179769371208,0.9102934599908136,0.8989239388833296,134,6.230100631713867
170,0.39827102979993434,0.8330009521513384,0.9017891376301792,0.8831552915525391,134,6.226532936096191
171,0.398698146507992,0.8276154745581834,0.8999893932043541,0.8835858951563403,134,6.228608131408691
172,0.39613513200263667,0.8382823263494951,0.9098441139945566,0.8994774172864968,134,6.225499153137207
173,0.39885634789621927,0.8184991014484634,0.8932904170405372,0.8824954829982933,134,6.136477470397949
174,0.40064647769540307,0.8316565865291398,0.9011641731649185,0.8803850305150187,134,6.132956266403198
175,0.3992905914783478,0.8375874373278182,0.9087154874347496,0.8938703292461481,134,6.142181873321533
176,0.3968568609012821,0.7961688167878357,0.864810030038135,0.8386189096698562,134,6.173204183578491
177,0.39262645879412084,0.8057475758900051,0.881226840491548,0.8684725398389046,134,6.135986804962158
178,0.4020627288798976,0.8374023775123778,0.9069393194681432,0.8930786775468594,134,6.1260786056518555
