epoch,train_loss,selection_split,selection_acc,selection_auc,selection_auprc,selection_f1,selection_precision,selection_recall,selection_specificity,selection_threshold,best_so_far,best_epoch_so_far,elapsed_sec
1,0.6418473218616686,valid,0.6642512077294686,0.7585706860706861,0.7147154830401505,0.7102154273801251,0.6033057851239669,0.8631756756756757,0.48307692307692307,0.475,1,1,2.5333313941955566
2,0.5942089620389437,valid,0.6714975845410628,0.7700077962577964,0.7332858039094692,0.7039187227866474,0.6170483460559797,0.8192567567567568,0.536923076923077,0.45000000000000007,0,1,0.8166680335998535
3,0.5761697606036538,valid,0.7028985507246377,0.7742047817047816,0.7394144508531233,0.7168073676132003,0.6568213783403657,0.7888513513513513,0.6246153846153846,0.45000000000000007,1,3,0.8724520206451416
4,0.568240131202497,valid,0.6674718196457327,0.7570712058212059,0.732055223298945,0.7097680955727337,0.6077015643802648,0.8530405405405406,0.49846153846153846,0.35,0,3,0.8047490119934082
5,0.5644880690072712,valid,0.7238325281803543,0.7851143451143451,0.7483541095109911,0.7167630057803468,0.7011308562197092,0.7331081081081081,0.7153846153846154,0.475,0,3,0.7963831424713135
6,0.5656905425222296,valid,0.71658615136876,0.7810343035343035,0.7520703271460911,0.7228346456692913,0.6769911504424779,0.7753378378378378,0.6630769230769231,0.475,1,6,0.8486595153808594
7,0.5595484752404062,valid,0.6916264090177133,0.7896907484407485,0.7560227417992601,0.721048798252003,0.6338028169014085,0.8361486486486487,0.56,0.35,0,6,0.8066167831420898
8,0.5560799492032904,valid,0.7012882447665056,0.7904963617463616,0.7556554874771931,0.7208427389014297,0.649932157394844,0.8091216216216216,0.6030769230769231,0.4,0,6,0.8082444667816162
9,0.5500148597516512,valid,0.7085346215780999,0.7869126819126819,0.7666861109965211,0.7215384615384616,0.6624293785310734,0.7922297297297297,0.6323076923076923,0.45000000000000007,0,6,0.8063619136810303
10,0.5521845284261202,valid,0.7310789049919485,0.7868970893970895,0.7525331129689505,0.7164685908319185,0.7201365187713311,0.7128378378378378,0.7476923076923077,0.5,0,6,0.8041725158691406
11,0.5537521211724532,valid,0.6940418679549114,0.78379158004158,0.7495822097288521,0.7189349112426036,0.6394736842105263,0.8209459459459459,0.5784615384615385,0.45000000000000007,0,6,0.8061935901641846
12,0.5464794604401839,valid,0.6642512077294686,0.7749012474012474,0.7341654498651816,0.7114186851211073,0.6025791324736225,0.8682432432432432,0.47846153846153844,0.275,0,6,0.8032584190368652
13,0.5511235845716376,valid,0.7012882447665056,0.7926975051975051,0.7631278360254667,0.72,0.6507503410641201,0.8057432432432432,0.6061538461538462,0.42500000000000004,0,6,0.804837703704834
14,0.5460890468798185,valid,0.717391304347826,0.79118762993763,0.7630084057558308,0.7334851936218679,0.6662068965517242,0.8158783783783784,0.6276923076923077,0.30000000000000004,1,14,0.8489515781402588
15,0.5441181847923681,valid,0.7061191626409018,0.7929677754677754,0.7659230311875921,0.7298297557364914,0.6495388669301713,0.8327702702702703,0.5907692307692308,0.45000000000000007,0,14,0.8063704967498779
16,0.5430910665737955,valid,0.7181964573268921,0.7763617463617464,0.7423640762670147,0.7204472843450479,0.6833333333333333,0.7618243243243243,0.6784615384615384,0.525,0,14,0.8034985065460205
17,0.5447761134097451,valid,0.711755233494364,0.787299896049896,0.7630848214407809,0.7287878787878788,0.6607142857142857,0.8125,0.62,0.42500000000000004,0,14,0.7997157573699951
18,0.5434222754679228,valid,0.7061191626409018,0.7736330561330562,0.7399119410786225,0.7155105222135619,0.6642547033285094,0.7753378378378378,0.6430769230769231,0.45000000000000007,0,14,0.8037207126617432
